Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,87.0434572060836,91.6759304570264,103.160481083924,117.862814070509,121.69691799278,91.7511617624938,98.1565745022967,101.694991556979,109.529932476173,114.404194059389,120.696830691385,125.201014989597,146.442232954654,166.564245761514,161.032311418829,164.108637082339,189.616772909135,209.351895147461,227.916428751601,271.249583860941,275.321006382861,279.220877766807,296.917588059953,282.286243499369,302.64558502256,317.11001258046,347.809583962902,361.931905572176,353.820390888597,375.890793036818,310.08376773508,324.495126391507,308.534786945762,354.854876139532,383.550926182592,410.818356807515,427.23619678876,425.445294349823,455.47354065469,457.283541784877,466.214176482442,486.640454017465,565.335483039086,649.710647882161,740.114260589222,830.163221252392,1068.6776346284,1042.08420924788,1147.23787904325,1417.07361380183,1503.34107191792,1481.20091214139,1486.89620664141,1630.81851187457,,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,739.276406442666,797.006288353959,852.135301717888,965.135422676745,1023.77372640936,1074.50650554958,1152.00495214994,1124.51663608246,1291.34992028637,1485.0311578691,1702.22393802501,2078.39122505803,2421.83570738849,2514.412979641,2970.44731824315,2916.68798981758,3423.65501297389,4395.58541371099,5424.55607767426,6366.08335766981,5980.16564688808,6154.47679350403,5909.33926301954,5686.3413829274,6005.7317919509,8104.06669767369,9572.36115685431,10705.1798359093,11164.6654812669,14017.2779129192,14073.1264582644,15698.6805328355,14642.4320650501,15887.0483681707,19139.3395645121,20809.8239016037,22496.1245420985,24190.0662562864,26244.2523346304,26100.6668217544,28051.8354712738,32354.3056454634,40904.5948300442,47425.636318742,50569.0777622876,53944.022309315,61218.6187098877,60968.8376337523,51496.6333510021,47903.6813267378,51948.346535576,48391.3149728058,50470.319469033,53313.612374061,,
Iran, Islamic Rep.,IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,245.957600171057,260.971831859455,281.329883600405,311.579538322669,340.467838552215,370.12641551468,449.373021402739,541.562448384563,831.249137080831,1388.88721871082,1488.60933590707,1876.81879240568,2138.08627638665,2019.06467257389,2299.92054065485,2315.30830463557,2400.732471446,2886.59220273836,3357.20912087982,3351.43349727517,3590.7164813204,4020.48568532025,2488.46081204376,2184.12926781615,2075.1126210319,2058.75060156396,,,1018.74930365925,1125.12102366163,1502.09972931661,1799.67192093163,1683.63382935529,1611.3077191183,1613.5993017641,1536.71519273362,1726.63011000692,1718.96529267772,1975.53862123,2353.93098880676,2737.11214131442,3416.83385284469,4282.04315954667,4899.31306352772,4931.28166942133,5674.92588078278,7644.3052308071,7300.48497397323,6375.93873627982,5292.94417615203,,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,245.00241408322,254.670760483416,250.756876463686,288.128743244144,,,,312.822167322588,313.817436769522,330.885225820905,376.889879752038,388.104518308966,468.841950948851,1018.0739683347,1151.81808398474,1471.19519732163,1591.97444405298,1847.80051506373,2852.27106466987,3911.54229759269,2735.76070776048,2950.6486310979,2738.7331784999,3078.95104028473,3100.30005138567,2956.7453243926,3473.06522905051,3749.28609731428,3845.15362814743,10270.3286891092,,,,,,,,,,,,,,1373.19258166833,1824.69986637568,2321.12580744528,3091.09609569019,4472.11765429261,3701.89034136383,4473.71043988132,5848.5373889703,6691.61992463385,6957.35477682016,6432.79483423864,,
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1418.12586971526,1562.23073045837,1831.70565581972,2297.9206432038,2723.52094989073,3215.69417804329,3125.64949185014,2354.48002671305,2039.19629517262,2605.81336506556,3289.47658616069,4060.4749928369,5499.54423102014,7120.82781443415,6527.99957095662,7670.02908430845,10071.1491262293,11365.2571792584,12785.108696604,14991.2993123516,15310.3117244577,13868.4776894136,11805.2432398424,12096.2618384045,12502.4970662117,16593.603130768,22709.8719649305,24731.5002739316,22690.8117087489,25675.1114908384,27109.3974196429,27434.3529120361,23849.3551957399,24293.2064531375,26938.06206308,27987.435381057,28107.5757082399,30979.9347802007,32271.0262237718,31819.7062158033,28589.7434463388,31945.129523503,39114.2431488649,47032.5338723761,56611.30376533,56293.7902258466,68835.3064258705,55446.7630336537,40263.2826313664,41695.8945861852,46042.3706244713,44377.3739015039,47548.6877427561,52111.0431032716,,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1595.98271039919,1132.38191196595,1257.81140535239,1375.89225589226,1429.31460528027,1513.88360593382,1428.46028109475,1412.46623515621,1587.76503302051,1806.41752329715,1815.9319772223,2278.83996808514,2819.44444464646,3721.54984240871,3570.735055972,3531.24847952645,3812.97184947007,3690.74374525018,4625.28677401773,5616.54684903021,5863.58257101983,6095.93448605753,6683.43520499699,6261.78575591127,5698.71511050966,6908.91932685382,8120.01469090501,9881.24271918192,9871.57430067653,11264.0183532355,11956.0089145711,12838.4181442868,12530.9983783745,13830.2867687706,17911.5527522161,19177.9051444294,19425.1584271046,19258.5435183944,18983.9649023806,20901.7658538067,20126.8423296565,18246.0142923846,18755.2747445932,19682.9156675002,20378.061906558,21581.7180439552,24606.2183363013,29268.7315561871,27583.1981659482,30551.1246771895,33275.1568098657,32514.3673512902,36050.6979603514,37031.6770258328,,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,887.336744604475,990.26015216342,1126.01933699825,1222.5445404629,1304.45381661965,1402.44235441032,1533.69287748547,1651.93937679756,1813.38812575706,2100.68173887252,2298.84351620625,2663.29685921975,3195.84033896161,3610.51408315909,4094.94013412879,4021.2613932018,4590.08773567457,5594.02849754781,6969.76643627357,8432.09307452959,7600.45780043208,7534.34270070968,7809.58317990853,7716.99535880844,7967.23104142575,11281.8010215255,14192.9446347176,15698.4433416519,16338.5612587234,20764.6529273381,21892.0792794634,23175.2450623918,18683.7588987984,19280.866971742,20603.8933152911,23028.5061095203,21787.7017801831,22260.8122222993,21945.5068737766,20059.2107704266,20409.0035384696,22205.8419285721,27399.1051248808,31188.6227181104,31973.9347420354,33426.1660580163,37716.4491260352,40659.6704202487,36995.1073497522,35877.8714947865,38364.9417499558,34854.3975583218,35477.4728665563,34960.2950213648,,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,452.834116382978,463.355941013065,484.298437566112,517.620541311152,552.363392219017,615.077190456246,636.410039481063,594.305822270979,645.680673334595,751.589303464352,812.322648892767,974.020166550892,974.326776399161,1196.02187241301,1420.98500415924,1455.57227861776,1578.00077169472,1271.22001530506,1152.51981761626,1256.15536172213,1377.71261304005,1496.97574220216,1615.16524342963,1041.08271823031,908.761638441891,1179.27463289811,1398.36944852914,1624.65745219377,1854.78884251483,1921.42602851259,1706.62272358931,1459.09541246162,2003.75555345162,2007.369310523,2344.14192821512,2600.59878677226,2948.82746160412,3419.20438854875,3430.42642371441,3479.05615192412,3494.26991042151,3716.27124256988,3592.88834150328,3862.06337172206,4251.49666374525,4495.84353728041,4805.87871661838,5130.22740851725,4521.9238040721,4917.02320183077,5346.21933930516,5463.76200682114,5290.48613415082,,,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,531.701914978809,548.200632180644,494.111265290876,412.916581833554,486.509884984384,424.08471100272,430.893320398634,482.676271432129,558.473786383404,685.173140100742,753.079280537874,910.753141440556,1077.13258409037,1287.67837987848,1558.3051879156,1792.62210881876,1933.73252662973,1983.54219143087,2003.62400971201,1946.91342197754,1888.62058571663,2333.09107461984,2374.00473246155,2129.35264656197,1381.25697441216,1312.28034827009,1225.51965959124,1422.76679231942,1435.28878480549,1535.98873212477,1603.68215313947,1601.93277187604,1630.15368179977,1733.26493351414,1740.91759791689,1763.16947168709,1824.88612120412,1901.58036143083,1973.86205972912,2156.43983620682,2326.49515861098,2719.82242656351,3022.54288689457,3797.59262372228,4026.76634957675,4370.72104476013,4665.95427605269,4896.68844660237,5200.28539659007,5422.57087553321,,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,563.586759838827,633.640315173776,717.866915230894,835.657252484116,919.776688184802,1058.50356090902,1228.9092104006,1450.61965234374,1669.09819990781,2003.64704692234,2234.26166501269,2917.65897609124,3931.3016278683,4281.35992802747,4581.57439006256,5111.29515037784,6230.33568675705,8675.01399855739,8953.59152021957,9307.83929545315,10212.3781376545,9428.87465107224,10213.9582784936,10786.7861823765,11465.7257807127,16882.2739540604,20355.6052238906,24592.772005331,24505.7672988067,25123.6317839545,28540.7714841389,31013.6471486769,35451.2975126354,38814.8943789814,42522.0665906054,37422.8641429074,34304.1489712264,30969.7380327708,35004.0612719044,37299.6441291293,32716.4186748897,31235.5881843914,33690.9377297154,36441.5044939422,35781.1700525965,34075.9789494111,34033.7012549361,37865.6180313874,39322.6047284114,42909.2341523544,46203.7095189836,46679.2654322303,38633.7080591795,36194.4156134427,,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.46323090376,1512.4850664964,1515.10405895883,1433.46153431139,1320.32162249687,1288.23905213205,1350.3338662339,1445.56941418299,1468.701798334,1130.11359233563,1229.00095844501,1490.92675118432,1658.03114601521,2068.12365719832,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.27704969646,9070.64997199985,11357.945490694,12120.3053397012,13611.5373619663,12276.3925379567,,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,94.8347225597937,100.603691697814,104.012118920577,108.558324919806,104.991585482386,118.555618238024,121.380071876032,128.856947822868,134.192972615362,142.496620684721,152.5528491038,174.397055968217,199.694857890104,228.761537318126,241.679054693605,248.253934804631,309.374455691489,351.666691014904,398.072124694052,446.603459078315,405.563130088023,366.267153521999,327.781753756872,326.854327479636,312.056711283451,354.993848001144,377.078068924523,381.57842867775,365.430076665994,365.614014689693,336.32298428544,327.880677265505,222.599966401876,268.377581848728,329.940209154295,427.366873840211,453.148621442431,474.509531829121,423.11703444658,406.115927671701,404.216695069977,398.410155872799,439.596307750721,462.05021218947,523.613789197549,702.592021383132,846.523040878263,925.770430181841,929.611031396112,977.766983963447,998.228381038917,1167.49269065458,1238.47221616612,1337.91192500332,,
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.945163053379,575.955133375153,513.035921513044,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049339959105,279.620274992268,308.409031386695,321.726538045142,380.507362435481,433.235118935166,476.551891692624,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119108,1123.8831680627,1177.97473487848,1282.43716202467,1269.13933535111,,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,109.518624993158,109.556643949947,117.915630396374,123.730817009727,134.349816383797,138.804190619968,143.852390968691,156.871249914835,141.85489762828,102.313623780981,135.297620974083,68.9281984759207,93.9276828819204,77.7612629381803,,,,,,,,,,,,,,,,,,,251.426616620873,267.628331191167,319.541494580774,316.185981340851,302.160935625093,267.037813096156,294.072336575863,298.950362502297,319.084862420996,337.077258666045,360.144890458898,405.937832835463,471.162502936852,536.664270078687,628.43201089413,742.57743458115,735.413347186631,782.619505723924,878.383017791945,945.494646388748,1006.13289453326,1084.44571666061,,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,325.929766180886,340.713879058771,414.085127071522,680.88071899558,1804.93981309727,1137.96002379458,831.068157920481,765.514736880538,871.888344451149,801.824235938346,512.484864953459,524.201471153146,517.143162304493,500.041325729399,473.852864134852,342.662855503231,321.70228244827,363.368119793101,455.377361263848,425.367013327506,399.969919572215,660.704151817032,677.12905394124,653.448310957769,745.895582703169,754.282652658801,875.571486275867,878.405103075856,838.528506610576,867.519434634578,815.488925016962,748.878750191883,842.189838614353,1031.78993100836,1149.37612260972,1173.33804658188,1138.30726690981,1316.95688107593,1424.0647703916,1320.49155441064,1539.10462674822,1735.61992590865,1736.19631911224,1650.63853997977,1604.37863076345,,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,243.838303707829,246.078466919975,253.958820545963,268.687326187777,276.237679135671,299.226104692493,353.340619784939,314.661953921421,348.091535995081,363.174546588833,441.104662212458,517.615243460144,546.012963910595,710.962995865914,753.513124497696,681.79063442296,680.127619374507,783.892976711947,918.041154992537,1110.98250555004,1315.91871554629,1401.41542217432,1402.63442048274,1655.95677401377,1856.39142781423,2257.91175589208,2616.13869065282,3086.04371859307,3506.61518405076,3898.816338716,4013.1298382783,4395.92728105844,4740.91948580841,5234.30202829493,5380.07686685582,5659.13556310959,6268.42677627652,6472.58151313526,6787.32291707213,9223.74904284117,9963.82035311227,10244.7175591941,9719.55935838,10349.8663810794,11053.7447437466,12766.6138128977,13553.4035362674,14374.1016109046,13703.4137421719,13226.952311419,13744.3248122488,13659.2992103779,14284.1813968016,15209.8657273054,,
Korea, Rep.,KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,91.4805929890415,103.569451638155,141.72704886013,120.001270096723,105.126237154492,129.300828192911,156.076788446203,193.114937596474,236.990530825373,291.859011207037,316.831091466922,339.275350063369,426.304060830405,588.790713205173,646.174948535129,874.639813041822,1105.56991557178,1468.08106076935,1857.81903704709,1778.48024024935,1968.86862164464,2075.94181860949,2268.18078042273,2474.47119620873,2542.04197955182,2906.16884304409,3627.60154355537,4813.28487224027,5860.4038200579,6642.45121752995,7675.69313756118,8140.21870567526,8869.0207606918,10275.2775348048,12403.913223896,13254.6374001395,12196.7697802359,8133.73124520026,10432.210803657,11947.5772472444,11255.9478894452,12788.5801805177,14219.1935856009,15921.9391974413,18657.5218604219,20917.0298909073,23101.5111787845,20474.8874684752,18338.7063660256,22151.2091243629,24155.8293044196,24453.9713463072,25997.8806589316,27970.4942615624,,
Kosovo,,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.76240120887,1490.36103250226,1587.50582851273,1969.56271307405,2135.33284652383,2190.49759582515,2371.66207856319,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3738.78136878025,3600.88700027693,3890.3006647896,3989.71724831215,,
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,4348.8069441568,4480.98033023977,4166.77865514098,4164.99646554208,3989.80334056543,3829.35860185869,4800.81976278786,5131.3323079579,5832.20520886054,13160.5587820693,11450.4276437318,11808.443209869,12034.775501629,12519.4981235954,18982.3276837843,20881.5127265981,17406.7102658957,14317.3912610052,13240.8373943227,13148.4738654754,12393.3555745382,9828.93220381321,11650.4876774506,10306.9476971045,11807.3022146342,8946.50501347779,5505.93846610818,,,,17143.4927157562,19866.3024906711,18551.6206667499,15065.6516088678,16564.4556238672,19786.6950070285,17616.2291299585,18620.3523227765,22621.8581302849,27061.8857663891,35185.9306721465,42010.8723539511,44868.5152120542,54540.4237306298,37158.4229928302,38580.4147272754,49295.8349481261,53544.0431248681,52196.2173454286,,,
Latin America & Caribbean (developing only),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,252.139938243314,284.651433101184,307.137623493799,318.941103044702,334.292168615567,370.586629351356,393.876793992652,412.319649664005,443.911100094828,479.933139368977,525.927433097331,594.582241178245,733.348103696094,929.72654338404,1072.93981304506,1181.32055039574,1248.4747619297,1408.16803098471,1621.72289362167,1878.13314100644,2155.53402408295,1931.3828382564,1559.34755367673,1636.50280781337,1635.3808532957,1567.45147003127,1668.36430525276,1856.7679849172,2220.01496176406,2410.43263818559,2394.18327086989,2469.56492142662,2940.86505925173,3386.12276329491,3519.53359355215,3779.41682097272,4052.68614655012,3987.23860431329,3442.75632755256,3806.08818118406,3640.12979161221,3542.94227325914,3555.79903519154,3972.75145740986,4750.60342031902,5490.52838287426,6390.40582775709,7252.25474343254,6664.93147434575,8233.1581117271,9423.22103768217,9125.11288765962,9230.65168803972,9127.25844512758,,
